trending_date,category_name,views,avg_likes,num_trending_videos
2018-04-28,Education,11526725,64308.75,8
2018-04-28,Entertainment,197671033,79452.62,50
2018-04-28,Film & Animation,53362260,103989.7,10
2018-04-28,Gaming,19095519,118728.4,5
2018-04-28,Howto & Style,38249786,54509.28571428572,21
2018-04-28,Music,345054668,351404.5625,32
2018-04-28,News & Politics,5880783,8912.0,7
2018-04-28,People & Blogs,28478729,48531.045454545456,22
2018-04-28,Pets & Animals,3711914,24289.25,4
2018-04-28,Science & Technology,8301712,26798.555555555555,9
2018-04-28,Sports,29937896,43810.78571428572,14
2018-04-28,Travel & Events,2290989,14356.666666666666,3
2018-04-29,Comedy,26952868,67187.9375,16
2018-04-29,Education,12398425,67355.375,8
2018-04-29,Entertainment,200066809,87080.15217391304,46
2018-04-29,Film & Animation,56387541,97441.6,10
2018-04-29,Gaming,20109285,120369.8,5
2018-04-29,Howto & Style,40326756,54083.954545454544,22
2018-04-29,Music,381491987,370406.40625,32
2018-04-29,News & Politics,6591233,8324.5,8
2018-04-29,People & Blogs,31688740,52462.913043478264,23
2018-04-29,Pets & Animals,4008106,25266.25,4
2018-04-29,Science & Technology,8803611,27898.555555555555,9
2018-04-29,Sports,31312061,48513.38461538462,13
2018-04-29,Travel & Events,2349266,14731.666666666666,3
2018-04-30,Comedy,26772261,68826.0,16
2018-04-30,Education,13794127,63988.555555555555,9
2018-04-30,Entertainment,186877103,89719.09090909091,44
2018-04-30,Film & Animation,57524763,78407.41666666667,12
2018-04-30,Gaming,20996646,121408.0,5
2018-04-30,Howto & Style,40412611,55972.454545454544,22
2018-04-30,Music,385088816,386022.4516129032,31
2018-04-30,News & Politics,7350897,9372.333333333334,9
2018-04-30,People & Blogs,32647789,51929.30434782609,23
2018-04-30,Pets & Animals,3169437,28456.0,3
2018-04-30,Science & Technology,9059989,27813.0,9
2018-04-30,Sports,31745208,45860.71428571428,14
2018-04-30,Travel & Events,2421477,15266.333333333334,3
2018-05-01,Comedy,28012076,70265.8125,16
2018-05-01,Education,14309334,65173.0,9
2018-05-01,Entertainment,189060976,85562.02173913043,46
2018-05-01,Film & Animation,61035871,93939.33333333333,12
2018-05-01,Gaming,21498434,121979.6,5
2018-05-01,Howto & Style,39946582,57407.27272727273,22
2018-05-01,Music,357467032,364209.63333333336,30
2018-05-01,News & Politics,4278267,9405.666666666666,6
2018-05-01,People & Blogs,33844206,55769.318181818184,22
2018-05-01,Pets & Animals,1667204,23361.5,2
2018-05-01,Science & Technology,12759416,35997.0,12
2018-05-01,Sports,32935402,43384.066666666666,15
2018-05-01,Travel & Events,2471092,15605.333333333334,3
2018-05-02,Comedy,34061732,79941.70588235294,17
2018-05-02,Education,14168912,73987.875,8
2018-05-02,Entertainment,184741931,86250.4693877551,49
2018-05-02,Film & Animation,38692699,71282.08333333333,12
2018-05-02,Gaming,18983238,112131.4,5
2018-05-02,Howto & Style,39378178,54208.619047619046,21
2018-05-02,Music,298311681,336054.0344827586,29
2018-05-02,News & Politics,5208978,10216.285714285714,7
2018-05-02,People & Blogs,38390772,60729.913043478264,23
2018-05-02,Pets & Animals,1777503,23767.0,2
2018-05-02,Science & Technology,12714195,37232.25,12
2018-05-02,Sports,32642518,49974.846153846156,13
2018-05-02,Travel & Events,1160486,13183.0,2
2018-05-03,Comedy,37630808,78356.94444444444,18
2018-05-03,Education,14477883,74880.0,8
2018-05-03,Entertainment,193463865,86944.04,50
2018-05-03,Film & Animation,52125234,94233.92857142857,14
2018-05-03,Gaming,19662427,113707.8,5
2018-05-03,Howto & Style,39288666,53209.7,20
2018-05-03,Music,321960564,344229.6551724138,29
2018-05-03,News & Politics,5273535,10293.57142857143,7
2018-05-03,People & Blogs,31072412,57089.61111111111,18
2018-05-03,Pets & Animals,2433507,17676.75,4
2018-05-03,Science & Technology,13346415,42287.454545454544,11
2018-05-03,Sports,32238897,46886.0,14
2018-05-03,Travel & Events,1188601,13452.0,2
2018-05-04,Comedy,22445609,57052.117647058825,17
2018-05-04,Education,14789961,75838.375,8
2018-05-04,Entertainment,203914805,78633.38888888889,54
2018-05-04,Film & Animation,37193125,70271.14285714286,14
2018-05-04,Gaming,19218801,131204.75,4
2018-05-04,Howto & Style,42621960,63051.619047619046,21
2018-05-04,Music,332181626,297593.0303030303,33
2018-05-04,News & Politics,4674598,11376.4,5
2018-05-04,People & Blogs,32547037,72785.26666666666,15
2018-05-04,Pets & Animals,2769129,19605.75,4
2018-05-04,Science & Technology,13115176,45283.7,10
2018-05-04,Sports,29158802,48619.38461538462,13
2018-05-04,Travel & Events,1210905,13662.0,2
2018-05-05,Comedy,22520478,59461.75,16
2018-05-05,Education,14238016,73363.75,8
2018-05-05,Entertainment,200502288,75655.89285714286,56
2018-05-05,Film & Animation,38770416,79562.58333333333,12
2018-05-05,Gaming,15014400,129274.66666666667,3
2018-05-05,Howto & Style,47063130,70784.59090909091,22
2018-05-05,Music,375677767,309174.0571428572,35
2018-05-05,News & Politics,4699492,11406.2,5
2018-05-05,People & Blogs,31889465,83081.61538461539,13
2018-05-05,Pets & Animals,3029482,22228.5,4
2018-05-05,Science & Technology,12997857,41258.09090909091,11
2018-05-05,Sports,29379100,44009.07142857143,14
2018-05-05,Travel & Events,624277,12410.0,1
2018-05-06,Comedy,23871794,61061.0625,16
2018-05-06,Education,15386459,76316.5,8
2018-05-06,Entertainment,197256357,73183.64912280702,57
2018-05-06,Film & Animation,41466521,81351.0,12
2018-05-06,Gaming,15999080,130357.0,3
2018-05-06,Howto & Style,49689290,75137.27272727272,22
2018-05-06,Music,416349203,326266.45714285714,35
2018-05-06,News & Politics,4089050,10883.4,5
2018-05-06,People & Blogs,31924744,94174.61538461539,13
2018-05-06,Pets & Animals,3882059,29868.75,4
2018-05-06,Science & Technology,8412993,35938.27272727273,11
2018-05-06,Sports,30208821,44635.57142857143,14
2018-05-07,Comedy,24208447,60312.625,16
2018-05-07,Education,9075994,54213.5,8
2018-05-07,Entertainment,200897941,72972.9298245614,57
2018-05-07,Film & Animation,40859305,106271.44444444444,9
2018-05-07,Gaming,16978947,131054.66666666667,3
2018-05-07,Howto & Style,51134062,73704.90909090909,22
2018-05-07,Music,461794843,396067.80555555556,36
2018-05-07,News & Politics,4696406,9716.666666666666,6
2018-05-07,People & Blogs,34852782,107807.69230769231,13
2018-05-07,Pets & Animals,4339337,33184.0,4
2018-05-07,Science & Technology,11066153,40226.545454545456,11
2018-05-07,Sports,34320701,41025.0,15
2018-05-08,Comedy,24830969,56693.94117647059,17
2018-05-08,Education,8674202,59052.57142857143,7
2018-05-08,Entertainment,207312971,78831.74137931035,58
2018-05-08,Film & Animation,23516206,57455.6,10
2018-05-08,Gaming,20352308,109822.8,5
2018-05-08,Howto & Style,53647030,76670.68181818182,22
2018-05-08,Music,523609338,441837.7027027027,37
2018-05-08,News & Politics,2327055,7384.333333333333,3
2018-05-08,People & Blogs,37589689,107894.76923076923,13
2018-05-08,Pets & Animals,4743774,30359.4,5
2018-05-08,Science & Technology,11665070,44586.8,10
2018-05-08,Sports,25156559,36822.230769230766,13
2018-05-09,Comedy,25371251,58494.35294117647,17
2018-05-09,Education,8818484,59455.28571428572,7
2018-05-09,Entertainment,211694059,81175.70175438597,57
2018-05-09,Film & Animation,24135229,58294.8,10
2018-05-09,Gaming,21513984,112945.4,5
2018-05-09,Howto & Style,44213821,55210.3,20
2018-05-09,Music,575493925,453933.8947368421,38
2018-05-09,News & Politics,7763915,11075.333333333334,6
2018-05-09,People & Blogs,34512954,115445.0,11
2018-05-09,Pets & Animals,4945983,31404.8,5
2018-05-09,Science & Technology,12843204,46935.7,10
2018-05-09,Sports,35396572,46770.21428571428,14
2018-05-10,Comedy,26079181,58526.17647058824,17
2018-05-10,Education,8917667,59777.57142857143,7
2018-05-10,Entertainment,219539356,86933.58928571429,56
2018-05-10,Film & Animation,23032252,57203.6,10
2018-05-10,Gaming,9122934,87833.4,5
2018-05-10,Howto & Style,22898835,46098.05,20
2018-05-10,Music,356883267,336250.475,40
2018-05-10,News & Politics,9969572,10020.714285714286,7
2018-05-10,People & Blogs,28150770,103193.4,10
2018-05-10,Pets & Animals,4354554,32551.25,4
2018-05-10,Science & Technology,14117002,44315.63636363636,11
2018-05-10,Sports,38014621,53347.92307692308,13
2018-05-11,Comedy,25805144,58337.5625,16
2018-05-11,Education,5609065,40593.333333333336,6
2018-05-11,Entertainment,220296016,86411.77586206897,58
2018-05-11,Film & Animation,25189535,53479.916666666664,12
2018-05-11,Gaming,13312423,94845.0,5
2018-05-11,Howto & Style,19853316,41369.666666666664,18
2018-05-11,Music,395940681,344469.4146341463,41
2018-05-11,News & Politics,11741285,11347.57142857143,7
2018-05-11,People & Blogs,29855089,98034.27272727272,11
2018-05-11,Pets & Animals,4362252,40378.666666666664,3
2018-05-11,Science & Technology,17799457,53769.454545454544,11
2018-05-11,Sports,39611018,58374.0,12
2018-05-12,Autos & Vehicles,617010,28361.0,1
2018-05-12,Comedy,27366084,59615.8125,16
2018-05-12,Education,2656923,16733.6,5
2018-05-12,Entertainment,166174123,78328.66666666667,54
2018-05-12,Film & Animation,34422079,103884.08333333333,12
2018-05-12,Gaming,17128969,105733.4,5
2018-05-12,Howto & Style,23243432,52517.75,20
2018-05-12,Music,401386154,351431.1794871795,39
2018-05-12,News & Politics,13901177,13735.125,8
2018-05-12,People & Blogs,28107256,98825.72727272728,11
2018-05-12,Pets & Animals,4550283,41277.666666666664,3
2018-05-12,Science & Technology,22157376,48011.78571428572,14
2018-05-12,Sports,36770119,61300.181818181816,11
2018-05-13,Autos & Vehicles,853036,36501.0,1
2018-05-13,Comedy,22949714,45624.76470588235,17
2018-05-13,Education,2917663,17272.2,5
2018-05-13,Entertainment,118175904,61432.1320754717,53
2018-05-13,Film & Animation,40567392,115528.08333333333,12
2018-05-13,Gaming,19581642,110934.2,5
2018-05-13,Howto & Style,25888686,51816.782608695656,23
2018-05-13,Music,418313728,375957.1388888889,36
2018-05-13,News & Politics,13704554,13173.5,8
2018-05-13,People & Blogs,28255403,95288.53846153847,13
2018-05-13,Pets & Animals,4717270,42698.666666666664,3
2018-05-13,Science & Technology,24992190,53441.769230769234,13
2018-05-13,Sports,34932677,64080.3,10
2018-05-14,Comedy,29815893,64556.61111111111,18
2018-05-14,Education,8383121,53972.0,8
2018-05-14,Entertainment,272161637,91057.81967213115,61
2018-05-14,Film & Animation,76462371,108327.23076923077,13
2018-05-14,Gaming,30260981,133001.4,5
2018-05-14,Howto & Style,61554668,87505.36363636363,22
2018-05-14,Music,536870818,423283.0333333333,30
2018-05-14,News & Politics,2713094,10548.0,2
2018-05-14,People & Blogs,45940030,131277.35714285713,14
2018-05-14,Pets & Animals,5598453,40573.5,4
2018-05-14,Science & Technology,20109676,61192.36363636364,11
2018-05-14,Sports,41288030,67940.45454545454,11
2018-05-14,Travel & Events,1447882,22701.0,1
2018-05-15,Autos & Vehicles,983059,39393.0,1
2018-05-15,Comedy,22020448,45975.357142857145,14
2018-05-15,Education,8849784,64984.0,7
2018-05-15,Entertainment,138603807,55704.52380952381,63
2018-05-15,Film & Animation,45799590,193894.75,8
2018-05-15,Gaming,28121886,185272.66666666666,3
2018-05-15,Howto & Style,31023634,67095.05,20
2018-05-15,Music,497905208,333820.3333333333,33
2018-05-15,News & Politics,19445858,15117.363636363636,11
2018-05-15,People & Blogs,21386680,63011.92307692308,13
2018-05-15,Science & Technology,36041764,51847.642857142855,14
2018-05-15,Sports,33594256,71129.11111111111,9
2018-05-15,Travel & Events,912950,10561.0,2
2018-05-16,Autos & Vehicles,1006189,39814.0,1
2018-05-16,Comedy,22116805,61816.9375,16
2018-05-16,Education,6391549,48333.333333333336,6
2018-05-16,Entertainment,129613839,59897.05263157895,57
2018-05-16,Film & Animation,31585243,98093.36363636363,11
2018-05-16,Gaming,27064935,152205.0,6
2018-05-16,Howto & Style,23845639,49537.55,20
2018-05-16,Music,391174678,360499.26470588235,34
2018-05-16,News & Politics,21184734,17289.0,10
2018-05-16,People & Blogs,34120465,98301.71428571429,14
2018-05-16,Pets & Animals,3712869,57803.0,2
2018-05-16,Science & Technology,29689933,66742.66666666667,12
2018-05-16,Sports,36259266,72149.44444444444,9
2018-05-16,Travel & Events,530511,11661.0,1
2018-05-17,Autos & Vehicles,1019311,40082.0,1
2018-05-17,Comedy,22937267,51841.933333333334,15
2018-05-17,Education,7649847,48803.0,7
2018-05-17,Entertainment,133123004,63308.84210526316,57
2018-05-17,Film & Animation,41956501,112447.0,11
2018-05-17,Gaming,22319557,115047.0,5
2018-05-17,Howto & Style,24662684,53127.57894736842,19
2018-05-17,Music,394515849,323208.0571428572,35
2018-05-17,News & Politics,22464785,18310.4,10
2018-05-17,People & Blogs,34960024,99593.35714285714,14
2018-05-17,Pets & Animals,3784105,58940.5,2
2018-05-17,Science & Technology,31530661,64795.46153846154,13
2018-05-17,Sports,36519926,72391.77777777778,9
2018-05-17,Travel & Events,581614,12369.0,1
2018-05-18,Autos & Vehicles,1028961,40256.0,1
2018-05-18,Comedy,26892100,68592.5,16
2018-05-18,Education,7904419,49865.71428571428,7
2018-05-18,Entertainment,137351727,69622.79629629629,54
2018-05-18,Film & Animation,49077754,108872.83333333333,12
2018-05-18,Gaming,22656784,115428.6,5
2018-05-18,Howto & Style,26474054,53317.666666666664,21
2018-05-18,Music,421151636,347369.35294117645,34
2018-05-18,News & Politics,23961536,17483.0,11
2018-05-18,People & Blogs,34462928,104122.30769230769,13
2018-05-18,Pets & Animals,3858944,60296.5,2
2018-05-18,Science & Technology,44395182,68110.76923076923,13
2018-05-18,Sports,36947199,72731.11111111111,9
2018-05-18,Travel & Events,626621,12913.0,1
2018-05-19,Autos & Vehicles,1037738,40402.0,1
2018-05-19,Comedy,28152108,70802.1875,16
2018-05-19,Education,8066630,50552.57142857143,7
2018-05-19,Entertainment,140789017,71566.16666666667,54
2018-05-19,Film & Animation,56271871,116768.83333333333,12
2018-05-19,Gaming,22944623,115747.4,5
2018-05-19,Howto & Style,27948215,55165.90476190476,21
2018-05-19,Music,479105838,430279.9705882353,34
2018-05-19,News & Politics,25326544,18119.545454545456,11
2018-05-19,People & Blogs,35164628,105105.46153846153,13
2018-05-19,Pets & Animals,3927072,61355.0,2
2018-05-19,Science & Technology,53698647,77678.53846153847,13
2018-05-19,Sports,37385731,73087.66666666667,9
2018-05-19,Travel & Events,657780,13285.0,1
2018-05-20,Autos & Vehicles,1045304,40523.0,1
2018-05-20,Comedy,25034617,65215.666666666664,15
2018-05-20,Education,8219675,51152.71428571428,7
2018-05-20,Entertainment,144321533,73153.16666666667,54
2018-05-20,Film & Animation,62519483,122509.0,12
2018-05-20,Gaming,30110299,144261.66666666666,6
2018-05-20,Howto & Style,29259286,56678.380952380954,21
2018-05-20,Music,526339903,464342.4117647059,34
2018-05-20,News & Politics,26305991,18510.0,11
2018-05-20,People & Blogs,35737017,105920.46153846153,13
2018-05-20,Pets & Animals,3997642,62055.0,2
2018-05-20,Science & Technology,59851684,83052.76923076923,13
2018-05-20,Sports,37911206,73503.44444444444,9
2018-05-20,Travel & Events,680702,13553.0,1
2018-05-21,Autos & Vehicles,1052662,40690.0,1
2018-05-21,Comedy,18394921,58674.666666666664,15
2018-05-21,Education,6965567,54141.666666666664,6
2018-05-21,Entertainment,155363917,72359.55357142857,56
2018-05-21,Film & Animation,70044182,138925.41666666666,12
2018-05-21,Gaming,32693329,131669.75,8
2018-05-21,Howto & Style,25961126,59364.52631578947,19
2018-05-21,Music,527279580,472440.26470588235,34
2018-05-21,News & Politics,28075371,15615.846153846154,13
2018-05-21,People & Blogs,37139457,139018.76923076922,13
2018-05-21,Pets & Animals,4049239,62429.0,2
2018-05-21,Science & Technology,63476139,92886.66666666667,12
2018-05-21,Sports,34323348,91131.14285714286,7
2018-05-21,Travel & Events,699427,13787.0,1
2018-05-22,Comedy,19841848,58292.0625,16
2018-05-22,Education,7144042,63707.2,5
2018-05-22,Entertainment,167750789,72345.54237288136,59
2018-05-22,Film & Animation,73488361,172265.3,10
2018-05-22,Gaming,37654630,140758.5,8
2018-05-22,Howto & Style,30269397,65334.73684210526,19
2018-05-22,Music,562301991,473563.0,35
2018-05-22,News & Politics,19926330,12284.666666666666,12
2018-05-22,People & Blogs,40680173,157369.91666666666,12
2018-05-22,Pets & Animals,4084097,62681.0,2
2018-05-22,Science & Technology,64808662,99031.81818181818,11
2018-05-22,Sports,35841799,73375.44444444444,9
2018-05-22,Travel & Events,713772,13942.0,1
2018-05-23,Comedy,20446701,60235.8125,16
2018-05-23,Education,7614499,65190.2,5
2018-05-23,Entertainment,178156815,76205.98245614035,57
2018-05-23,Film & Animation,78012037,177223.0,10
2018-05-23,Gaming,38904333,143307.75,8
2018-05-23,Howto & Style,31319869,69446.05555555556,18
2018-05-23,Music,601737007,457798.2368421053,38
2018-05-23,News & Politics,21015746,12647.666666666666,12
2018-05-23,People & Blogs,43358052,161162.83333333334,12
2018-05-23,Pets & Animals,4736405,49176.0,3
2018-05-23,Science & Technology,66524579,109464.1,10
2018-05-23,Sports,26644225,52694.666666666664,9
2018-05-23,Travel & Events,724135,14084.0,1
2018-05-24,Comedy,24276145,66383.6875,16
2018-05-24,Education,8866345,70329.66666666667,6
2018-05-24,Entertainment,189907010,75539.55932203389,59
2018-05-24,Film & Animation,78129576,172075.2,10
2018-05-24,Gaming,35728764,153391.2857142857,7
2018-05-24,Howto & Style,31920527,70290.88888888889,18
2018-05-24,Music,602598469,443405.2051282051,39
2018-05-24,News & Politics,21466843,12811.583333333334,12
2018-05-24,People & Blogs,44486960,163129.0,12
2018-05-24,Pets & Animals,4904612,50346.333333333336,3
2018-05-24,Science & Technology,61178244,128020.75,8
2018-05-24,Sports,27360063,63162.125,8
2018-05-24,Travel & Events,731911,14183.0,1
2018-05-25,Comedy,28759226,71596.05882352941,17
2018-05-25,Education,9382467,73195.33333333333,6
2018-05-25,Entertainment,194507823,76870.13793103448,58
2018-05-25,Film & Animation,82385096,176188.8,10
2018-05-25,Gaming,35044335,174220.0,6
2018-05-25,Howto & Style,28024058,70577.76470588235,17
2018-05-25,Music,641136176,460052.5,40
2018-05-25,News & Politics,21710559,12901.916666666666,12
2018-05-25,People & Blogs,43451835,191042.2,10
2018-05-25,Pets & Animals,5424957,31984.6,5
2018-05-25,Science & Technology,63272310,118020.33333333333,9
2018-05-25,Sports,28789227,65454.0,8
2018-05-25,Travel & Events,739124,14267.0,1
2018-05-26,Comedy,31909935,74976.88235294117,17
2018-05-26,Education,8660809,70388.0,6
2018-05-26,Entertainment,164866313,76021.11111111111,54
2018-05-26,Film & Animation,87230814,180127.6,10
2018-05-26,Gaming,36747888,140098.875,8
2018-05-26,Howto & Style,28580518,71341.35294117648,17
2018-05-26,Music,606596600,434148.54761904763,42
2018-05-26,News & Politics,21643059,12592.833333333334,12
2018-05-26,People & Blogs,38697606,188541.3,10
2018-05-26,Pets & Animals,2685743,15279.0,4
2018-05-26,Science & Technology,64865799,119897.88888888889,9
2018-05-26,Sports,30337995,60289.444444444445,9
2018-05-26,Travel & Events,747431,14383.0,1
2018-05-27,Comedy,31874903,71303.55555555556,18
2018-05-27,Education,8880480,71330.0,6
2018-05-27,Entertainment,155060436,77251.55769230769,52
2018-05-27,Film & Animation,83547629,167712.9090909091,11
2018-05-27,Gaming,37377747,141484.0,8
2018-05-27,Howto & Style,26370092,66013.44444444444,18
2018-05-27,Music,497438088,445928.75675675675,37
2018-05-27,News & Politics,23488297,21423.0,13
2018-05-27,Nonprofits & Activism,250175,8455.0,1
2018-05-27,People & Blogs,30005316,153971.27272727274,11
2018-05-27,Pets & Animals,5667158,23430.2,5
2018-05-27,Science & Technology,65941961,121002.44444444444,9
2018-05-27,Sports,33863591,63050.444444444445,9
2018-05-27,Travel & Events,753197,14449.0,1
2018-05-28,Comedy,33456117,76158.88235294117,17
2018-05-28,Education,9071473,72100.0,6
2018-05-28,Entertainment,171041112,79192.86538461539,52
2018-05-28,Film & Animation,81391027,140342.84615384616,13
2018-05-28,Gaming,37858014,142567.125,8
2018-05-28,Howto & Style,26316418,68996.4705882353,17
2018-05-28,Music,618508860,463054.35,40
2018-05-28,News & Politics,21691902,21949.166666666668,12
2018-05-28,Nonprofits & Activism,272583,9217.0,1
2018-05-28,People & Blogs,31683164,158306.0909090909,11
2018-05-28,Pets & Animals,6228638,27239.25,4
2018-05-28,Science & Technology,64717390,125522.625,8
2018-05-28,Sports,34933393,64530.11111111111,9
2018-05-28,Travel & Events,758746,14538.0,1
2018-05-29,Comedy,34996583,77823.64705882352,17
2018-05-29,Education,9242063,72811.83333333333,6
2018-05-29,Entertainment,174131474,82373.37254901961,51
2018-05-29,Film & Animation,86908590,147136.3076923077,13
2018-05-29,Gaming,38309496,143495.625,8
2018-05-29,Howto & Style,27143723,70260.23529411765,17
2018-05-29,Music,683133050,466520.4285714286,42
2018-05-29,News & Politics,19876178,21936.5,12
2018-05-29,Nonprofits & Activism,291054,9684.0,1
2018-05-29,People & Blogs,28736611,165366.4,10
2018-05-29,Pets & Animals,7316114,29205.25,4
2018-05-29,Science & Technology,65453419,126384.375,8
2018-05-29,Sports,35850852,65319.22222222222,9
2018-05-29,Travel & Events,763915,14600.0,1
2018-05-30,Comedy,36164679,78984.23529411765,17
2018-05-30,Education,9364512,73321.0,6
2018-05-30,Entertainment,163403287,84902.95918367348,49
2018-05-30,Film & Animation,90922579,150748.84615384616,13
2018-05-30,Gaming,40091416,132633.66666666666,9
2018-05-30,Howto & Style,31030843,72437.05,20
2018-05-30,Music,576717511,452351.0731707317,41
2018-05-30,News & Politics,20816302,26976.9,10
2018-05-30,Nonprofits & Activism,302280,10067.0,1
2018-05-30,People & Blogs,30505162,168276.2,10
2018-05-30,Pets & Animals,8543668,31000.25,4
2018-05-30,Science & Technology,65995169,127060.25,8
2018-05-30,Sports,36885940,62804.5,10
2018-05-30,Travel & Events,769914,14684.0,1
2018-05-31,Comedy,39433419,78081.66666666667,18
2018-05-31,Education,9524496,73944.33333333333,6
2018-05-31,Entertainment,150990879,71785.51020408163,49
2018-05-31,Film & Animation,95496088,155954.46153846153,13
2018-05-31,Gaming,43468965,139859.77777777778,9
2018-05-31,Howto & Style,30543768,75526.7,20
2018-05-31,Music,623459329,482255.1951219512,41
2018-05-31,News & Politics,22280979,29835.1,10
2018-05-31,Nonprofits & Activism,313587,10374.0,1
2018-05-31,People & Blogs,30102151,143448.0,10
2018-05-31,Pets & Animals,9760462,32764.0,4
2018-05-31,Science & Technology,64381087,135684.625,8
2018-05-31,Sports,23835174,55696.11111111111,9
2018-05-31,Travel & Events,779408,14823.0,1
2018-06-01,Comedy,37255544,74420.11111111111,18
2018-06-01,Education,9580982,74118.5,6
2018-06-01,Entertainment,181504600,82716.56,50
2018-06-01,Film & Animation,97318931,157407.15384615384,13
2018-06-01,Gaming,44328206,140959.33333333334,9
2018-06-01,Howto & Style,31323120,80824.78947368421,19
2018-06-01,Music,650233634,482614.5813953488,43
2018-06-01,News & Politics,28418629,36995.666666666664,9
2018-06-01,Nonprofits & Activism,316467,10434.0,1
2018-06-01,People & Blogs,31237129,144882.1,10
2018-06-01,Pets & Animals,10043399,33198.25,4
2018-06-01,Science & Technology,64772943,136686.875,8
2018-06-01,Sports,23035370,61183.125,8
2018-06-01,Travel & Events,782354,14857.0,1
2018-06-02,Comedy,39002457,75716.66666666667,18
2018-06-02,Education,9676023,75024.0,6
2018-06-02,Entertainment,180673315,84767.30612244898,49
2018-06-02,Film & Animation,98480550,172868.25,12
2018-06-02,Gaming,30255129,126638.625,8
2018-06-02,Howto & Style,34780788,84309.55,20
2018-06-02,Music,574094167,387635.5869565217,46
2018-06-02,News & Politics,28145870,41524.25,8
2018-06-02,Nonprofits & Activism,320924,10582.0,1
2018-06-02,People & Blogs,28923908,129878.2,10
2018-06-02,Pets & Animals,10430702,33958.5,4
2018-06-02,Science & Technology,21221351,64787.75,8
2018-06-02,Sports,23590384,61518.375,8
2018-06-02,Travel & Events,786750,14914.0,1
2018-06-03,Comedy,38482412,76813.0,18
2018-06-03,Education,9817308,75519.66666666667,6
2018-06-03,Entertainment,185844005,87492.95918367348,49
2018-06-03,Film & Animation,101292234,175183.75,12
2018-06-03,Gaming,30161087,123150.5,8
2018-06-03,Howto & Style,33770542,91512.33333333333,18
2018-06-03,Music,387596213,282945.6530612245,49
2018-06-03,News & Politics,25624910,47044.28571428572,7
2018-06-03,Nonprofits & Activism,326502,10720.0,1
2018-06-03,People & Blogs,30601986,133024.1,10
2018-06-03,Pets & Animals,10809221,34735.25,4
2018-06-03,Science & Technology,21772816,66005.125,8
2018-06-03,Sports,24247283,62710.75,8
2018-06-03,Travel & Events,791609,14980.0,1
2018-06-04,Comedy,40083906,78158.88888888889,18
2018-06-04,Education,9936125,75929.16666666667,6
2018-06-04,Entertainment,190924185,82987.82352941176,51
2018-06-04,Film & Animation,106540646,163666.6923076923,13
2018-06-04,Gaming,28449782,125160.625,8
2018-06-04,Howto & Style,35395023,103046.0,17
2018-06-04,Music,419503812,298985.8163265306,49
2018-06-04,News & Politics,14920207,46470.333333333336,6
2018-06-04,Nonprofits & Activism,333587,10918.0,1
2018-06-04,People & Blogs,29099056,131662.7,10
2018-06-04,Pets & Animals,11141218,35335.75,4
2018-06-04,Science & Technology,21113307,66834.5,8
2018-06-04,Sports,23580334,82161.66666666667,6
2018-06-04,Travel & Events,1268797,16122.0,2
2018-06-05,Comedy,39648753,82285.70588235294,17
2018-06-05,Education,8495996,108320.75,4
2018-06-05,Entertainment,198029355,84659.4705882353,51
2018-06-05,Film & Animation,112670377,148776.8,15
2018-06-05,Gaming,29118503,144827.7142857143,7
2018-06-05,Howto & Style,37892765,96476.36842105263,19
2018-06-05,Music,447134175,303589.26,50
2018-06-05,News & Politics,5936845,39267.8,5
2018-06-05,People & Blogs,30640846,134515.3,10
2018-06-05,Pets & Animals,11404645,35864.75,4
2018-06-05,Science & Technology,29588702,67946.44444444444,9
2018-06-05,Sports,24157961,83391.33333333333,6
2018-06-05,Travel & Events,1512106,18469.0,2
2018-06-06,Comedy,40798891,83261.70588235294,17
2018-06-06,Education,9221228,94174.8,5
2018-06-06,Entertainment,186237225,89170.32,50
2018-06-06,Film & Animation,115449147,155659.2,15
2018-06-06,Gaming,30391991,148849.2857142857,7
2018-06-06,Howto & Style,40914800,101153.78947368421,19
2018-06-06,Music,468866369,317219.96078431373,51
2018-06-06,News & Politics,6318804,39757.4,5
2018-06-06,People & Blogs,48624372,268631.1,10
2018-06-06,Pets & Animals,11710644,36530.75,4
2018-06-06,Science & Technology,30605058,69681.77777777778,9
2018-06-06,Sports,17364322,77151.0,6
2018-06-06,Travel & Events,860651,24800.0,1
2018-06-07,Comedy,39044542,84723.875,16
2018-06-07,Education,7800023,104284.0,4
2018-06-07,Entertainment,198220378,92966.38461538461,52
2018-06-07,Film & Animation,123254158,159692.86666666667,15
2018-06-07,Gaming,38560740,186958.375,8
2018-06-07,Howto & Style,42544919,107628.16666666667,18
2018-06-07,Music,498293218,324049.6923076923,52
2018-06-07,News & Politics,6424938,39899.2,5
2018-06-07,People & Blogs,55016010,268968.9090909091,11
2018-06-07,Pets & Animals,11858347,36835.5,4
2018-06-07,Science & Technology,30941762,70213.11111111111,9
2018-06-07,Sports,15238455,93124.0,5
2018-06-07,Travel & Events,943024,25981.0,1
2018-06-08,Comedy,39512543,86325.6875,16
2018-06-08,Education,7861891,104640.25,4
2018-06-08,Entertainment,191097673,92210.4,50
2018-06-08,Film & Animation,131588935,146790.29411764705,17
2018-06-08,Gaming,39163737,188301.75,8
2018-06-08,Howto & Style,40889782,96508.0,19
2018-06-08,Music,532187163,335273.42307692306,52
2018-06-08,News & Politics,4121911,17578.333333333332,3
